"SUM_YRMTH","VDS_CD","COCT_CD","TRFFCVLM","OCCPNCY","SPD_AVG","NMLT_CSCNT","REVISN_CSCNT","LAST_CHANGE_DAYHMINSEC"
"202503","0150VDE21900","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE22000","1","755306","3.65","96.94","88480","800","20250401083008"
"202503","0150VDE22100","1","756058","3.96","99.40","89272","8","20250401083008"
"202503","0150VDE22200","1","773215","4.84","102.02","88990","290","20250401083008"
"202503","0150VDE22300","1","806162","3.88","101.78","88510","770","20250401083008"
"202503","0150VDE22400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE22500","1","780827","3.60","103.80","89079","201","20250401083008"
"202503","0150VDE22600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE22700","1","620721","3.75","101.56","89246","34","20250401083008"
"202503","0150VDE22800","1","790124","2.76","96.83","89172","105","20250401083008"
"202503","0150VDE22900","1","766660","2.86","104.35","82628","5873","20250401083008"
"202503","0150VDE23000","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE23100","1","653262","3.08","102.44","55885","15817","20250401083008"
"202503","0150VDE23200","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE23300","1","791394","3.43","101.90","89016","164","20250401083008"
"202503","0150VDE23400","1","782241","3.79","95.80","89273","7","20250401083008"
"202503","0150VDE23500","1","788821","2.75","103.71","88897","377","20250401083008"
"202503","0150VDE23600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE23650","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE23651","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE23700","1","712491","1.87","101.04","89138","142","20250401083008"
"202503","0150VDE23800","1","929689","2.11","101.10","89143","137","20250401083008"
"202503","0150VDE23900","1","929565","2.09","103.24","89256","24","20250401083008"
"202503","0150VDE24000","1","929627","2.15","96.49","89199","81","20250401083008"
"202503","0150VDE24100","1","932572","2.14","100.41","89272","8","20250401083008"
"202503","0150VDE24200","1","935302","2.18","99.67","89278","2","20250401083008"
"202503","0150VDE24300","1","934794","2.18","100.37","89200","80","20250401083008"
"202503","0150VDE24400","1","933346","2.17","101.32","89184","96","20250401083008"
"202503","0150VDE24450","1","-1","-1.00","-1.00","51385","37426","20250401083008"
"202503","0150VDE24451","1","-1","-1.00","-1.00","50635","36869","20250401083008"
"202503","0150VDE24500","1","860719","2.13","98.44","89105","175","20250401083008"
"202503","0150VDE24600","1","1179645","2.75","88.15","89069","211","20250401083008"
"202503","0150VDE24700","1","1233557","2.69","92.16","89130","150","20250401083008"
"202503","0150VDE24800","1","1170026","2.61","91.03","89153","127","20250401083008"
"202503","0150VDE24900","1","1189559","2.62","92.37","89278","2","20250401083008"
"202503","0150VDE25000","1","1167932","2.60","93.11","89271","9","20250401083008"
"202503","0150VDE25100","1","1220300","2.63","95.86","89275","5","20250401083008"
"202503","0150VDE25200","1","1201827","2.56","95.74","89250","30","20250401083008"
"202503","0150VDE25300","1","1213495","2.62","94.09","89274","6","20250401083008"
"202503","0150VDE25400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE25401","1","1184723","2.62","92.04","89040","240","20250401083008"
"202503","0150VDE25500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE25600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE25650","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE25651","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE25700","1","1891233","5.83","95.12","88475","61","20250401083008"
"202503","0150VDE25800","1","1361586","5.91","98.83","88415","62","20250401083008"
"202503","0150VDE25900","1","1555631","4.49","101.73","88477","60","20250401083008"
"202503","0150VDE26000","1","1715111","5.02","105.09","88418","60","20250401083008"
"202503","0150VDE26100","1","1746613","5.26","102.91","89280","0","20250401083008"
"202503","0150VDE26200","1","1322685","6.30","77.79","89279","1","20250401083008"
"202503","0150VDE26250","1","-1","-1.00","-1.00","4719","17913","20250401083008"
"202503","0150VDE26300","1","969758","4.44","100.47","89249","10","20250401083008"
"202503","0150VDE26400","1","1091040","5.98","94.57","76051","76","20250401083008"
"202503","0150VDE26500","1","1431269","7.91","91.08","89273","7","20250401083008"
"202503","0150VDE26600","1","1319976","9.82","97.84","76069","79","20250401083008"
"202503","0150VDE26700","1","1519551","11.61","105.71","89267","13","20250401083008"
"202503","0150VDE26800","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE26900","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE26950","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE26951","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE27000","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE27100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE27200","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE27300","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE27400","1","1450001","5.98","85.88","88290","990","20250401083008"
"202503","0150VDE27500","1","1630595","5.25","91.25","86040","3240","20250401083008"
"202503","0150VDE27600","1","1551087","4.52","96.60","86641","2639","20250401083008"
"202503","0150VDE27700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE27750","1","1400588","4.53","98.53","86967","2313","20250401083008"
"202503","0150VDE27751","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE27850","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE27900","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE28000","1","923460","15.13","71.72","60578","22","20250401083008"
"202503","0150VDE28050","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE28051","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE28071","1","1795989","0.36","79.18","88835","445","20250401083008"
"202503","0150VDE28081","1","1132343","7.59","75.39","59904","560","20250401083008"
"202503","0150VDE28100","1","1825655","0.60","80.94","72521","16622","20250401083008"
"202503","0150VDE28110","1","882515","1.66","89.59","73171","16109","20250401083008"
"202503","0150VDE28200","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE28300","1","1639197","6.41","83.47","88520","760","20250401083008"
"202503","0150VDE28341","1","1797858","6.92","85.60","87144","1517","20250401083008"
"202503","0150VDE28351","1","1735658","7.43","87.40","89277","3","20250401083008"
"202503","0150VDE28400","1","1767514","7.06","90.14","87839","822","20250401083008"
"202503","0150VDE28450","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE28480","1","1951228","5.97","90.82","89255","25","20250401083008"
"202503","0150VDE28610","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE28621","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE28622","1","-1","-1.00","-1.00","3863","12985","20250401083008"
"202503","0150VDE28623","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE28650","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE28690","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE28720","1","1271433","3.73","95.18","89237","43","20250401083008"
"202503","0150VDE28930","1","1940472","5.79","84.45","89184","38","20250401083008"
"202503","0150VDE28931","1","-1","-1.00","-1.00","831","6523","20250401083008"
"202503","0150VDE28941","1","-1","-1.00","-1.00","20792","44217","20250401083008"
"202503","0150VDE28970","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE29001","1","-1","-1.00","-1.00","7070","17528","20250401083008"
"202503","0150VDE29010","1","1639046","11.36","77.55","89245","35","20250401083008"
"202503","0150VDE29011","1","-1","-1.00","-1.00","10300","18876","20250401083008"
"202503","0150VDE29021","1","-1","-1.00","-1.00","30332","47497","20250401083008"
"202503","0150VDE29410","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE29411","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE29500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDE29600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS00500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS00700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS00900","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS01100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS01300","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS01400","1","469152","3.33","96.19","88540","711","20250401083008"
"202503","0150VDS01500","1","507760","3.04","102.52","89268","12","20250401083008"
"202503","0150VDS01600","1","520661","3.07","100.91","88986","294","20250401083008"
"202503","0150VDS01800","1","70958","3.01","97.91","11325","2097","20250401083008"
"202503","0150VDS01900","1","70845","2.98","94.49","11436","1988","20250401083008"
"202503","0150VDS02100","1","228508","3.18","104.77","36624","1158","20250401083008"
"202503","0150VDS02300","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS02500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS02600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS02700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS02900","1","205858","1.68","112.03","88158","1122","20250401083008"
"202503","0150VDS03000","1","169471","1.52","94.25","88772","508","20250401083008"
"202503","0150VDS03200","1","69940","1.93","99.80","26987","24038","20250401083008"
"202503","0150VDS03300","1","200983","1.47","104.84","89031","249","20250401083008"
"202503","0150VDS03500","1","207062","1.78","109.81","89257","23","20250401083008"
"202503","0150VDS03800","1","205738","1.68","103.23","89271","9","20250401083008"
"202503","0150VDS04000","1","271853","1.73","103.58","87914","1286","20250401083008"
"202503","0150VDS04200","1","206371","1.81","103.06","89096","184","20250401083008"
"202503","0150VDS04400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS04501","1","185471","0.40","104.99","87453","256","20250401083008"
"202503","0150VDS04600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS04800","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS05000","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS05200","1","0","0.00","0.00","89280","0","20250401083008"
"202503","0150VDS05390","1","0","0.00","0.00","89278","2","20250401083008"
"202503","0150VDS05600","1","0","0.00","0.00","89280","0","20250401083008"
"202503","0150VDS05800","1","0","0.00","0.00","89279","1","20250401083008"
"202503","0150VDS06000","1","9","43.43","47.33","89279","1","20250401083008"
"202503","0150VDS06200","1","232278","1.56","108.19","88886","379","20250401083008"
"202503","0150VDS06400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS06600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS06700","1","272820","2.81","92.11","89276","4","20250401083008"
"202503","0150VDS06900","1","470760","2.54","102.21","89225","55","20250401083008"
"202503","0150VDS07000","1","470612","2.58","99.77","89278","2","20250401083008"
"202503","0150VDS07200","1","252096","3.15","93.14","89280","0","20250401083008"
"202503","0150VDS07300","1","247497","3.15","91.29","89280","0","20250401083008"
"202503","0150VDS07400","1","16535","22.39","9.03","86742","2538","20250401083008"
"202503","0150VDS07500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS07700","1","449290","2.46","103.28","89201","79","20250401083008"
"202503","0150VDS07900","1","482779","2.38","105.64","89161","119","20250401083008"
"202503","0150VDS08100","1","221090","1.78","116.96","89240","40","20250401083008"
"202503","0150VDS08300","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS08500","1","437882","2.35","103.38","89237","43","20250401083008"
"202503","0150VDS08700","1","505734","2.11","99.66","89237","43","20250401083008"
"202503","0150VDS08900","1","442502","1.87","95.26","89280","0","20250401083008"
"202503","0150VDS09100","1","444108","3.67","71.61","89280","0","20250401083008"
"202503","0150VDS09200","1","422330","1.86","92.06","89280","0","20250401083008"
"202503","0150VDS09400","1","490481","1.81","94.04","89271","9","20250401083008"
"202503","0150VDS09500","1","425687","1.76","95.18","89279","1","20250401083008"
"202503","0150VDS09700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS09900","1","423854","1.75","96.86","89280","0","20250401083008"
"202503","0150VDS10100","1","59034","3.52","88.36","89280","0","20250401083008"
"202503","0150VDS10300","1","432487","2.75","102.88","89077","203","20250401083008"
"202503","0150VDS10400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS10500","1","500006","2.34","101.28","89035","245","20250401083008"
"202503","0150VDS10700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS10800","1","433116","1.92","98.89","89238","42","20250401083008"
"202503","0150VDS11000","1","426704","1.62","100.43","89280","0","20250401083008"
"202503","0150VDS11200","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS11400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS11600","1","-1","-1.00","-1.00","88998","20","20250401083008"
"202503","0150VDS11700","1","374488","1.61","100.29","89280","0","20250401083008"
"202503","0150VDS11900","1","309172","1.92","88.42","89280","0","20250401083008"
"202503","0150VDS12100","1","408297","2.59","105.07","88968","312","20250401083008"
"202503","0150VDS12200","1","238393","2.40","79.27","87980","1300","20250401083008"
"202503","0150VDS12400","1","438907","2.00","103.81","89263","17","20250401083008"
"202503","0150VDS12500","1","372579","2.85","105.06","89280","0","20250401083008"
"202503","0150VDS12700","1","433376","2.40","100.10","89064","31","20250401083008"
"202503","0150VDS12900","1","340008","12.05","85.19","86293","54","20250401083008"
"202503","0150VDS13100","1","136074","51.32","117.08","31084","23450","20250401083008"
"202503","0150VDS13300","1","145941","18.33","103.23","30892","23143","20250401083008"
"202503","0150VDS13400","1","429067","4.53","98.25","88508","248","20250401083008"
"202503","0150VDS13800","1","240550","1.24","104.14","87503","1727","20250401083008"
"202503","0150VDS13900","1","222856","1.73","107.71","89276","4","20250401083008"
"202503","0150VDS14100","1","37","2.18","98.31","89280","0","20250401083008"
"202503","0150VDS14300","1","237384","1.34","106.44","89278","2","20250401083008"
"202503","0150VDS14400","1","159969","4.25","104.73","88404","876","20250401083008"
"202503","0150VDS14600","1","288451","1.73","100.04","89261","19","20250401083008"
"202503","0150VDS14800","1","268755","1.35","101.31","89268","12","20250401083008"
"202503","0150VDS14850","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS15200","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS15400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS15600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS15800","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS16000","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS16100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS16200","1","282247","1.39","109.62","89135","13","20250401083008"
"202503","0150VDS16400","1","284418","1.42","101.18","89271","9","20250401083008"
"202503","0150VDS16600","1","285214","1.45","100.67","89271","9","20250401083008"
"202503","0150VDS16800","1","286453","1.11","99.83","89280","0","20250401083008"
"202503","0150VDS17000","1","230483","1.49","103.18","89212","68","20250401083008"
"202503","0150VDS17200","1","339883","2.10","104.34","88368","912","20250401083008"
"202503","0150VDS17400","1","315524","1.76","101.90","89278","2","20250401083008"
"202503","0150VDS17600","1","143646","1.24","120.80","89279","1","20250401083008"
"202503","0150VDS17800","1","351757","1.67","109.02","89280","0","20250401083008"
"202503","0150VDS18000","1","321237","1.74","106.53","89205","75","20250401083008"
"202503","0150VDS18200","1","153047","1.40","114.45","89231","49","20250401083008"
"202503","0150VDS18400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS18600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS18800","1","340853","1.82","104.42","89252","28","20250401083008"
"202503","0150VDS19000","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS19200","1","403628","1.84","101.92","89241","39","20250401083008"
"202503","0150VDS19400","1","339015","1.92","101.72","89251","29","20250401083008"
"202503","0150VDS19600","1","341129","1.89","98.53","89269","11","20250401083008"
"202503","0150VDS19800","1","-1","-1.00","-1.00","89225","11","20250401083008"
"202503","0150VDS20000","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS20100","1","323393","1.77","117.86","88830","405","20250401083008"
"202503","0150VDS20300","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS20500","1","324010","1.77","117.88","88885","395","20250401083008"
"202503","0150VDS20700","1","423474","1.74","107.63","88855","424","20250401083008"
"202503","0150VDS20900","1","377144","1.72","99.71","89249","31","20250401083008"
"202503","0150VDS21000","1","426787","3.06","98.42","89067","213","20250401083008"
"202503","0150VDS21100","1","413097","2.96","98.60","89251","29","20250401083008"
"202503","0150VDS21200","1","437193","2.47","100.08","89245","35","20250401083008"
"202503","0150VDS21300","1","332051","1.98","101.18","87971","1222","20250401083008"
"202503","0150VDS21400","1","409507","2.33","99.68","89007","273","20250401083008"
"202503","0150VDS21500","1","186540","2.63","99.99","89258","22","20250401083008"
"202503","0150VDS21600","1","412713","2.25","110.82","89263","17","20250401083008"
"202503","0150VDS21700","1","410072","2.25","106.53","88947","333","20250401083008"
"202503","0150VDS21800","1","-1","-1.00","-1.00","28049","34963","20250401083008"
"202503","0150VDS21900","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS22000","1","360087","2.56","101.76","86931","2227","20250401083008"
"202503","0150VDS22100","1","710528","4.18","96.30","89160","120","20250401083008"
"202503","0150VDS22200","1","794770","4.59","95.15","89002","278","20250401083008"
"202503","0150VDS22300","1","251255","3.35","100.07","25156","23509","20250401083008"
"202503","0150VDS22400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS22500","1","434817","2.61","115.69","40917","20078","20250401083008"
"202503","0150VDS22600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS22700","1","630110","3.96","98.59","89244","36","20250401083008"
"202503","0150VDS22800","1","624725","3.24","94.24","87794","1409","20250401083008"
"202503","0150VDS22900","1","445751","2.36","104.47","87224","1492","20250401083008"
"202503","0150VDS23000","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS23100","1","849248","3.12","105.56","85061","3335","20250401083008"
"202503","0150VDS23200","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS23300","1","794858","3.32","106.49","89016","164","20250401083008"
"202503","0150VDS23400","1","809685","3.47","101.39","89273","7","20250401083008"
"202503","0150VDS23500","1","796485","2.92","103.80","89023","257","20250401083008"
"202503","0150VDS23600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS23650","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS23651","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS23700","1","939448","2.21","94.18","89143","137","20250401083008"
"202503","0150VDS23800","1","932374","2.20","93.87","89143","137","20250401083008"
"202503","0150VDS23900","1","935048","2.14","98.03","89256","24","20250401083008"
"202503","0150VDS24000","1","942117","2.14","97.77","89199","81","20250401083008"
"202503","0150VDS24100","1","939113","2.10","100.14","89272","8","20250401083008"
"202503","0150VDS24200","1","942600","2.11","100.26","89278","2","20250401083008"
"202503","0150VDS24300","1","939400","2.09","101.38","89204","76","20250401083008"
"202503","0150VDS24400","1","950739","2.12","100.64","89199","81","20250401083008"
"202503","0150VDS24450","1","-1","-1.00","-1.00","13388","28995","20250401083008"
"202503","0150VDS24451","1","0","0.00","0.00","89279","1","20250401083008"
"202503","0150VDS24500","1","885873","2.04","100.78","89113","167","20250401083008"
"202503","0150VDS24600","1","1219931","2.74","87.93","89069","211","20250401083008"
"202503","0150VDS24700","1","1225532","2.62","93.31","89130","150","20250401083008"
"202503","0150VDS24800","1","1218051","2.63","92.47","89153","127","20250401083008"
"202503","0150VDS24900","1","1213305","2.64","92.19","89279","1","20250401083008"
"202503","0150VDS25000","1","1189245","2.66","92.13","89271","9","20250401083008"
"202503","0150VDS25100","1","1209466","2.74","89.48","89275","5","20250401083008"
"202503","0150VDS25200","1","1208684","2.78","89.30","89250","30","20250401083008"
"202503","0150VDS25300","1","1201440","2.79","90.07","89274","6","20250401083008"
"202503","0150VDS25400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS25401","1","1180742","2.71","93.27","89040","240","20250401083008"
"202503","0150VDS25500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS25600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS25650","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS25651","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS25700","1","1774830","5.96","92.89","89269","11","20250401083008"
"202503","0150VDS25800","1","1530447","5.40","96.90","89249","31","20250401083008"
"202503","0150VDS25900","1","1505683","4.63","98.65","89280","0","20250401083008"
"202503","0150VDS26000","1","1712533","4.87","101.31","89269","11","20250401083008"
"202503","0150VDS26100","1","1682680","5.21","98.75","89280","0","20250401083008"
"202503","0150VDS26200","1","1264180","6.48","75.71","89250","30","20250401083008"
"202503","0150VDS26250","1","-1","-1.00","-1.00","41961","35790","20250401083008"
"202503","0150VDS26300","1","916307","3.59","106.23","89248","11","20250401083008"
"202503","0150VDS26400","1","1057612","4.72","107.51","76061","66","20250401083008"
"202503","0150VDS26500","1","1390346","6.32","109.64","89139","141","20250401083008"
"202503","0150VDS26600","1","1311116","9.60","112.85","75194","954","20250401083008"
"202503","0150VDS26700","1","1522227","12.69","117.61","89161","119","20250401083008"
"202503","0150VDS26800","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS26900","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS26950","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS26951","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS27000","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS27100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS27200","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS27300","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS27400","1","1519685","5.52","91.81","82732","6548","20250401083008"
"202503","0150VDS27500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS27600","1","1528866","5.51","89.35","83261","6019","20250401083008"
"202503","0150VDS27700","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS27750","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS27751","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS27850","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS27900","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS28000","1","1100851","7.55","96.39","60578","22","20250401083008"
"202503","0150VDS28050","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS28051","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS28081","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS28082","1","1151846","5.35","95.12","56090","4437","20250401083008"
"202503","0150VDS28100","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS28111","1","1473392","1.68","92.38","83614","5594","20250401083008"
"202503","0150VDS28200","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS28300","1","1546802","5.30","92.85","83613","5667","20250401083008"
"202503","0150VDS28351","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS28352","1","1464269","5.30","96.19","79779","5790","20250401083008"
"202503","0150VDS28400","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS28420","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS28490","1","1217817","5.39","99.06","85496","78","20250401083008"
"202503","0150VDS28610","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS28622","1","-1","-1.00","-1.00","7106","17374","20250401083008"
"202503","0150VDS28624","1","-1","-1.00","-1.00","52478","36485","20250401083008"
"202503","0150VDS28660","1","1415917","3.26","87.18","89248","32","20250401083008"
"202503","0150VDS28690","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS28730","1","1274106","3.31","98.31","89233","47","20250401083008"
"202503","0150VDS28931","1","-1","-1.00","-1.00","2086","10431","20250401083008"
"202503","0150VDS28940","1","2005844","6.59","85.38","89165","56","20250401083008"
"202503","0150VDS28941","1","-1","-1.00","-1.00","7251","14967","20250401083008"
"202503","0150VDS28970","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS29000","1","1518557","3.59","97.68","89249","31","20250401083008"
"202503","0150VDS29001","1","-1","-1.00","-1.00","10473","20221","20250401083008"
"202503","0150VDS29002","1","-1","-1.00","-1.00","20558","40546","20250401083008"
"202503","0150VDS29021","1","-1","-1.00","-1.00","5350","18762","20250401083008"
"202503","0150VDS29420","1","1924263","5.76","87.87","89278","2","20250401083008"
"202503","0150VDS29421","1","-1","-1.00","-1.00","6038","13715","20250401083008"
"202503","0150VDS29450","1","-1","-1.00","-1.00","2540","12518","20250401083008"
"202503","0150VDS29500","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0150VDS29600","1","-1","-1.00","-1.00","0","0","20250401083008"
"202503","0153VDE00010","1","384263","3.85","98.42","61849","0","20250401083008"
"202503","0153VDE00020","1","836319","1.45","94.76","88043","0","20250401083008"
"202503","0153VDE00030","1","821956","1.64","89.31","87811","0","20250401083008"
"202503","0153VDE00040","1","828361","1.67","91.80","87943","0","20250401083008"
"202503","0153VDE00050","1","587298","6.33","92.75","61881","0","20250401083008"
"202503","0153VDE00060","1","777868","1.48","97.76","87925","0","20250401083008"
"202503","0153VDE00070","1","600201","6.08","96.69","61860","0","20250401083008"
"202503","0153VDE00080","1","603860","6.39","93.62","61871","0","20250401083008"
"202503","0153VDE00090","1","617972","6.31","98.59","61853","0","20250401083008"
"202503","0153VDE00100","1","623685","7.52","86.91","61833","0","20250401083008"
"202503","0153VDE00110","1","622629","6.89","87.70","61831","0","20250401083008"
"202503","0153VDE00120","1","863378","2.06","87.57","87974","0","20250401083008"
"202503","0153VDE00130","1","634933","9.12","84.29","61778","0","20250401083008"
"202503","0153VDE00140","1","631778","8.95","86.87","61836","0","20250401083008"
"202503","0153VDE00150","1","903310","2.09","79.53","87939","0","20250401083008"
"202503","0153VDE00160","1","834606","2.27","84.95","87953","0","20250401083008"
"202503","0153VDE00170","1","753824","11.04","83.38","61829","0","20250401083008"
"202503","0153VDE00180","1","705776","2.13","83.63","61087","0","20250401083008"
"202503","0153VDE00190","1","1067459","1.94","85.34","88220","0","20250401083008"
"202503","0153VDE00200","1","786614","10.08","85.85","61838","0","20250401083008"
"202503","0153VDE00210","1","790904","10.22","85.31","61856","0","20250401083008"
"202503","0153VDE00220","1","1095993","2.24","77.90","88265","0","20250401083008"
"202503","0153VDE00230","1","1094364","2.12","78.07","88099","0","20250401083008"
"202503","0153VDE00240","1","1081727","1.91","81.10","88260","0","20250401083008"
"202503","0153VDE00250","1","1034287","1.89","82.31","88216","0","20250401083008"
"202503","0153VDE00260","1","1011591","1.75","85.04","88191","0","20250401083008"
"202503","0153VDE00270","1","792031","9.26","85.25","61870","0","20250401083008"
"202503","0153VDE00280","1","656098","6.61","91.03","61860","0","20250401083008"
"202503","0153VDE00300","1","664072","6.08","90.74","61886","0","20250401083008"
"202503","0153VDE00310","1","624426","5.70","90.85","61870","0","20250401083008"
"202503","0153VDE00320","1","668477","1.47","93.02","60204","0","20250401083008"
